KeyID,ClusterGroup,Date,WeekDay,Month
416_cloc,24,2016-09-14,Wednesday,9
416_cloc,24,2016-09-13,Tuesday,9
416_cloc,24,2016-10-28,Friday,10
416_cloc,24,2016-02-06,Saturday,2
416_cloc,24,2016-05-23,Monday,5
416_cloc,24,2016-07-14,Thursday,7
416_cloc,24,2016-10-07,Friday,10
416_cloc,24,2016-11-11,Friday,11
416_cloc,24,2016-06-20,Monday,6
416_cloc,24,2016-11-04,Friday,11
416_cloc,24,2016-09-23,Friday,9
416_cloc,25,2016-10-30,Sunday,10
416_cloc,26,2016-01-21,Thursday,1
416_cloc,26,2016-02-02,Tuesday,2
416_cloc,26,2016-10-18,Tuesday,10
416_cloc,26,2016-10-21,Friday,10
416_cloc,26,2016-09-20,Tuesday,9
416_cloc,26,2016-10-25,Tuesday,10
416_cloc,26,2016-11-08,Tuesday,11
416_cloc,26,2016-10-17,Monday,10
416_cloc,27,2016-11-24,Thursday,11
416_cloc,28,2016-11-25,Friday,11
416_cloc,29,2016-12-03,Saturday,12
416_cloc,30,2016-12-04,Sunday,12
416_cloc,31,2016-12-06,Tuesday,12
416_cloc,32,2016-01-31,Sunday,1
416_cloc,32,2016-12-15,Thursday,12
416_cloc,32,2016-12-07,Wednesday,12
416_cloc,32,2016-12-05,Monday,12
416_cloc,33,2016-12-08,Thursday,12
416_cloc,34,2016-12-09,Friday,12
416_cloc,35,2016-12-12,Monday,12
416_cloc,35,2016-01-23,Saturday,1
416_cloc,35,2016-01-01,Friday,1
416_cloc,36,2016-12-14,Wednesday,12
489_cloc,0,2016-01-15,Friday,1
489_cloc,0,2016-01-28,Thursday,1
489_cloc,0,2016-01-05,Tuesday,1
489_cloc,0,2016-02-05,Friday,2
489_cloc,0,2016-05-27,Friday,5
489_cloc,0,2016-01-08,Friday,1
489_cloc,0,2016-02-08,Monday,2
489_cloc,0,2016-01-22,Friday,1
489_cloc,0,2016-01-11,Monday,1
489_cloc,0,2016-01-20,Wednesday,1
489_cloc,0,2016-01-14,Thursday,1
489_cloc,1,2016-01-27,Wednesday,1
489_cloc,1,2016-02-01,Monday,2
489_cloc,1,2016-02-15,Monday,2
489_cloc,1,2016-05-13,Friday,5
489_cloc,1,2016-12-20,Tuesday,12
489_cloc,1,2016-05-19,Thursday,5
489_cloc,1,2016-05-23,Monday,5
489_cloc,2,2016-05-03,Tuesday,5
489_cloc,3,2016-05-04,Wednesday,5
489_cloc,4,2016-05-07,Saturday,5
489_cloc,4,2016-05-14,Saturday,5
489_cloc,4,2016-02-13,Saturday,2
489_cloc,4,2016-05-21,Saturday,5
489_cloc,4,2016-12-17,Saturday,12
489_cloc,4,2016-05-28,Saturday,5
489_cloc,4,2016-11-26,Saturday,11
489_cloc,4,2016-06-04,Saturday,6
489_cloc,4,2016-06-11,Saturday,6
489_cloc,4,2016-12-03,Saturday,12
489_cloc,4,2016-11-19,Saturday,11
489_cloc,4,2016-10-29,Saturday,10
